Cruise,Subregion,Season,Station,Date,datetime,Latitude,Longitude,degree_bin,CruiseCN,SCN,CampCN,Cast_Type,Max_MLD,Z_MLD,Diaz_MLD,z_mld_sigT,Target_Z,doc,ba,va,interp_doc,interp_ba,interp_va,bc,vc,doc_corr,redis_doc_vol,redis_doc_corr_vol,accm_doc_vol,accm_doc_corr_vol
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,5,56.4,2806000000,2780000000,56.4,2806000000,2780000000,1.7341080000000002,0.047259999999999996,54.618632,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,10,55.3,2338000000,2460000000,55.3,2338000000,2460000000,1.4448840000000003,0.041819999999999996,53.813295999999994,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,21.5,NA,NA,NA,55.14666666666667,2336466666.6666665,2544333333.3333335,1.4439364000000001,0.04325366666666667,53.659476600000005,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,25,55.1,2336000000,2570000000,55.1,2336000000,2570000000,1.443648,0.04369,53.612662,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,50,51.4,1416000000,1810000000,51.4,1416000000,1810000000,0.8750880000000001,0.03077,50.494142,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,75,50,1102000000,1570000000,50,1102000000,1570000000,0.6810360000000001,0.02669,49.292274,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,100,50,784000000,1570000000,50,784000000,1570000000,0.48451200000000005,0.02669,49.488798,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,150,50.6,707000000,2600000000,50.6,707000000,2600000000,0.4369260000000001,0.044199999999999996,50.118874,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,200,48.6,500000000,1030000000,48.6,500000000,1030000000,0.30900000000000005,0.017509999999999998,48.27349,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,222.7,NA,NA,NA,48.2368,465723000,NA,0.28781681400000003,NA,47.948983186,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,300,47,349000000,NA,47,349000000,NA,0.21568200000000004,NA,46.784318,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,400,47.7,202999999.99999997,NA,47.7,202999999.99999997,NA,0.12545399999999998,NA,47.574546000000005,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,500,47.6,135000000,NA,47.6,135000000,NA,0.08343000000000002,NA,47.51657,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,750,47.5,213000000,NA,47.5,213000000,NA,0.131634,NA,47.368366,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,1000,48.2,121000000,NA,48.2,121000000,NA,0.07477800000000001,NA,48.125222,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,1250,47.2,119000000,NA,47.2,119000000,NA,0.07354200000000001,NA,47.126458,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T06:10:00Z,53.551,-42.259,54,12,3,41,Deep,222.7,23.02,20.02,21.5,1500,46.3,103000000,NA,46.3,103000000,NA,0.063654,NA,46.236346,50.404738695554556,50.18151003889133,5.625197371573933,4.1577900406511645
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,0,NA,NA,NA,55.4,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,10,55.4,NA,NA,55.4,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,25,53.8,NA,NA,53.8,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,34,NA,NA,NA,52.288,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,50,49.6,NA,NA,49.6,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,75,51.2,NA,NA,51.2,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,100,48.8,NA,NA,48.8,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,150,NA,NA,NA,48.4,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,200,48,NA,NA,48,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,222.7,NA,NA,NA,48.0681,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,300,48.3,NA,NA,48.3,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,400,49.1,NA,NA,49.1,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,500,47.6,NA,NA,47.6,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,750,47.8,NA,NA,47.8,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,1000,47.1,NA,NA,47.1,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,1250,47.1,NA,NA,47.1,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Subpolar,Late Spring,2,2016-05-20,2016-05-20T15:08:00Z,53.535,-42.24,54,13,4,42,Deep,222.7,27.02,20.02,34,1500,47.7,NA,NA,47.7,NA,NA,NA,NA,NA,50.404738695554556,50.18151003889133,6.824919298258994,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,0,NA,NA,NA,57.9,1730000000,2780000000,1.0691400000000002,0.047259999999999996,56.7836,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,5,57.9,1730000000,2780000000,57.9,1730000000,2780000000,1.0691400000000002,0.047259999999999996,56.7836,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,10,57.4,1832999999.9999998,2650000000,57.4,1832999999.9999998,2650000000,1.132794,0.04505,56.222156,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,25,57.5,1882999999.9999998,3270000000,57.5,1882999999.9999998,3270000000,1.163694,0.05559,56.280716,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,29.5,NA,NA,NA,57.194,1833319999.9999998,3171000000,1.13299176,0.053907,56.007101240000004,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,50,55.8,1607000000,2720000000,55.8,1607000000,2720000000,0.9931260000000002,0.046239999999999996,54.760633999999996,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,75,55.6,1068000000,2140000000,55.6,1068000000,2140000000,0.660024,0.036379999999999996,54.903596,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,100,54.6,864000000,1610000000,54.6,864000000,1610000000,0.5339520000000001,0.02737,54.038678000000004,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,150,52,429000000,1110000000,52,429000000,1110000000,0.265122,0.018869999999999998,51.716008,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,200,52.6,426999999.99999994,1070000000,52.6,426999999.99999994,1070000000,0.263886,0.018189999999999998,52.317924000000005,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,300,52.5,393000000,NA,52.5,393000000,NA,0.242874,NA,52.257126,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,400,48.1,263000000,NA,48.1,263000000,NA,0.162534,NA,47.937466,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,406,NA,NA,NA,48.088,260420000,NA,0.16093956,NA,47.92706044,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,500,47.9,220000000.00000003,NA,47.9,220000000.00000003,NA,0.13596000000000005,NA,47.76404,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,750,46.8,220000000.00000003,NA,46.8,220000000.00000003,NA,0.13596000000000005,NA,46.66404,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,1000,46.7,169000000,NA,46.7,169000000,NA,0.10444200000000002,NA,46.595558000000004,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,1250,48.7,147000000,NA,48.7,147000000,NA,0.09084600000000001,NA,48.609154000000004,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T06:03:00Z,50.208,-43.846,50,18,3,47,Deep,406,9,9,29.5,1500,47.5,134000000.00000001,NA,47.5,134000000.00000001,NA,0.08281200000000001,NA,47.417188,52.621277093596056,52.46697840965517,16.137091748768473,12.786183967241387
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,0,NA,NA,NA,57.3,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,5,57.3,NA,NA,57.3,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,10,55.6,NA,NA,55.6,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,23.5,NA,NA,NA,55.51,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,25,55.5,NA,NA,55.5,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,50,54.3,NA,NA,54.3,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,75,53.5,NA,NA,53.5,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,100,51.8,NA,NA,51.8,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,150,52.3,NA,NA,52.3,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,200,52.8,NA,NA,52.8,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,300,51.9,NA,NA,51.9,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,400,48.7,NA,NA,48.7,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,406,NA,NA,NA,48.646,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,500,47.8,NA,NA,47.8,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,750,48.7,NA,NA,48.7,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,1000,48.3,NA,NA,48.3,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,1250,48.2,NA,NA,48.2,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Temperate,Late Spring,3,2016-05-22,2016-05-22T14:41:00Z,50.01,-43.908,50,19,4,48,Deep,406,12.01,9,23.5,1500,47.6,NA,NA,47.6,NA,NA,NA,NA,NA,52.621277093596056,52.46697840965517,9.126943144499164,NA
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,0,NA,NA,NA,53.6,1250000000,1560000000,0.7725000000000002,0.02652,52.80098,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,5,53.6,1250000000,1560000000,53.6,1250000000,1560000000,0.7725000000000002,0.02652,52.80098,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,10,53.9,1121000000,1700000000,53.9,1121000000,1700000000,0.6927780000000001,0.0289,53.178322,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,25,53.2,1178000000,1520000000,53.2,1178000000,1520000000,0.728004,0.02584,52.446156,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,50,53.7,1090000000,1790000000,53.7,1090000000,1790000000,0.6736200000000001,0.03043,52.99595,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,75,53.5,1326000000,1610000000,53.5,1326000000,1610000000,0.8194680000000001,0.02737,52.653162,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,100,53.4,810000000,1500000000,53.4,810000000,1500000000,0.50058,0.0255,52.87392,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,150,53.5,822000000.0000001,130000000,53.5,822000000.0000001,130000000,0.5079960000000001,0.0022099999999999997,52.989794,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,200,53.7,498000000.00000006,1690000000,53.7,498000000.00000006,1690000000,0.3077640000000001,0.02873,53.363506,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,238.5,NA,NA,NA,52.737500000000004,459500000.00000006,NA,0.2839710000000001,NA,52.453529,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,300,51.2,398000000,NA,51.2,398000000,NA,0.24596400000000004,NA,50.954036,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,400,51,344000000,NA,51,344000000,NA,0.21259200000000003,NA,50.787408,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,500,51.1,126000000,NA,51.1,126000000,NA,0.07786800000000002,NA,51.022132,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,508,NA,NA,NA,50.9336,125936000,NA,0.07782844800000001,NA,50.855771552,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,750,45.9,124000000,NA,45.9,124000000,NA,0.07663200000000002,NA,45.823368,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,1000,46.5,105000000,NA,46.5,105000000,NA,0.06489000000000002,NA,46.43511,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,1250,46.9,89000000,NA,46.9,89000000,NA,0.05500200000000001,NA,46.844998,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T06:10:00Z,47.668,-39.163,48,23,3,52,Deep,508,231.06,253.06,238.5,1500,46.3,82000000,NA,46.3,82000000,NA,0.050676000000000006,NA,46.249323999999994,52.19714015748032,51.75208474008793,1.2048682029595499,1.1001207351577826
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T15:30:00Z,47.625,-39.053,48,24,4,53,Deep,508,233.06,253.06,245.5,0,NA,NA,NA,53.7,NA,NA,NA,NA,NA,52.19714015748032,51.75208474008793,0.6735540636156712,NA
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T15:30:00Z,47.625,-39.053,48,24,4,53,Deep,508,233.06,253.06,245.5,5,53.7,NA,NA,53.7,NA,NA,NA,NA,NA,52.19714015748032,51.75208474008793,0.6735540636156712,NA
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T15:30:00Z,47.625,-39.053,48,24,4,53,Deep,508,233.06,253.06,245.5,10,53.8,NA,NA,53.8,NA,NA,NA,NA,NA,52.19714015748032,51.75208474008793,0.6735540636156712,NA
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T15:30:00Z,47.625,-39.053,48,24,4,53,Deep,508,233.06,253.06,245.5,27,53,NA,NA,53,NA,NA,NA,NA,NA,52.19714015748032,51.75208474008793,0.6735540636156712,NA
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T15:30:00Z,47.625,-39.053,48,24,4,53,Deep,508,233.06,253.06,245.5,50,53,NA,NA,53,NA,NA,NA,NA,NA,52.19714015748032,51.75208474008793,0.6735540636156712,NA
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T15:30:00Z,47.625,-39.053,48,24,4,53,Deep,508,233.06,253.06,245.5,75,53.3,NA,NA,53.3,NA,NA,NA,NA,NA,52.19714015748032,51.75208474008793,0.6735540636156712,NA
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T15:30:00Z,47.625,-39.053,48,24,4,53,Deep,508,233.06,253.06,245.5,100,53.6,NA,NA,53.6,NA,NA,NA,NA,NA,52.19714015748032,51.75208474008793,0.6735540636156712,NA
AT34,Subtropical,Late Spring,4,2016-05-24,2016-05-24T15:30:00Z,47.625,-39.053,48,24,4,53,Deep,508,233.06,253.06,245.5,150,52,NA,NA,52,NA,NA,NA,NA,NA,52.19714015748032,51.75208474008793,0.6735540636156712,NA
